"1st International Workshop on High-Order CFD Methods, url: https://cfd.ku.edu/hiocfd.html",,,,"C. Carton de Wiart, Assessment of a…",,8x8_3,,,,8x8_4,,,,16x16_3,,,,16x16_4,,,,24x24_3,,,,24x24_4,,,,32x32_3,,,,32x32_4,,,,48x48_3,,,,32x32_5,,,,32x32_6,,,,,,,,,,,,,,,,,,,
t*,Kinetic Energy,Enstrophy,Dissipation Rate,k,E(k),t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,t*,Kinetic Energy,Enstrophy,Dissipation Rate,,,,,,,,
4.09,0.121315585465,1.7732326209,0.00221657185,,,4.1,0.120863,1.697504,,4.09,0.120965,1.860602,,4.09,0.121186124726,1.755712924738,-0.00264416280000018,4.09,0.121181,1.758906,,4.09,0.121292143305,1.769764804222,-0.00244199000000033,4.09,0.121213,1.773339,,4.09,0.121201,1.766267,0.00220000000000086,4.09,0.121225,1.772216,,4.09,0.121224,1.769897,0.00209999999999937,4.09,0.121231,1.767383,,4.09,0.121233,1.765486,,4.09,0.121171,1.755156,-0.00259999999999988,4.09,0.121277,1.769202,,4.09,0.121186124726,1.755712924738,-0.00264416280000018,4.09,0.121186124726,1.755712924738,
4.1,0.121293331993,1.78734763131,0.002234215455,,,4.11,0.120844,1.706866,,4.1,0.120939,1.875049,,4.1,0.121159683098,1.767567863991,-0.0026690925999993,4.1,0.121159,1.772017,,4.1,0.121267723405,1.782827191947,-0.00246396659999965,4.1,0.121191,1.787126,,4.1,0.121179,1.779894,0.00169999999999881,4.1,0.121204,1.786275,,4.1,0.121203,1.783911,0.0016000000000001,4.1,0.12121,1.781435,,4.1,0.121212,1.77954,,4.1,0.121145,1.767006,-0.00269999999999974,4.1,0.121253,1.782259,,4.1,0.121159683098,1.767567863991,-0.0026690925999993,4.1,0.121159683098,1.767567863991,
4.11,0.121270901156,1.80161094849,0.00225204441,,,4.12,0.120829,1.716381,,4.11,0.120918,1.88977,,4.11,0.121132992172,1.779549055585,-0.00269330300000098,4.11,0.121142,1.785406,,4.11,0.121243083739,1.796058916236,-0.00248522919999999,4.11,0.121175,1.801141,,4.11,0.121162,1.793798,0.00129999999999994,4.11,0.121188,1.800565,,4.11,0.121187,1.798173,0.00129999999999994,4.11,0.121194,1.79575,,4.11,0.121196,1.793857,,4.11,0.121118,1.778995,-0.00269999999999998,4.11,0.121228,1.795497,,4.11,0.121132992172,1.779549055585,-0.00269330300000098,4.11,0.121132992172,1.779549055585,
4.12,0.121248291105,1.81602165683,0.00227005758,,,4.13,0.120815,1.726045,,4.12,0.1209,1.904768,,4.12,0.121106059142,1.791659245089,-0.00271679779999956,4.12,0.121128,1.799076,,4.12,0.121218231447,1.809464940682,-0.00250579759999986,4.12,0.121162,1.815382,,4.12,0.121149,1.807977,0.00120000000000123,4.12,0.121175,1.815083,,4.12,0.121174,1.812679,0.00109999999999974,4.12,0.121182,1.810329,,4.12,0.121183,1.808437,,4.12,0.121091,1.791125,-0.00280000000000008,4.12,0.121203,1.808921,,4.12,0.121106059142,1.791659245089,-0.00271679779999956,4.12,0.121106059142,1.791659245089,
4.13,0.121225500004,1.83057871768,0.002288253665,,,4.14,0.1208,1.735842,,4.13,0.120884,1.920035,,4.13,0.121078891164,1.803901162793,-0.00273973460000055,4.13,0.121116,1.813023,,4.13,0.121193173471,1.82304998793,-0.00252584920000109,4.13,0.12115,1.829842,,4.13,0.121137,1.822427,0.00119999999999984,4.13,0.121164,1.829816,,4.13,0.121163,1.827417,0.00120000000000123,4.13,0.121171,1.825167,,4.13,0.121173,1.823271,,4.13,0.121063,1.803397,-0.00269999999999998,4.13,0.121177,1.822536,,4.13,0.121078891164,1.803901162793,-0.00273973460000055,4.13,0.121078891164,1.803901162793,
4.14,0.121202526032,1.8452809665,0.002306631205,,,4.15,0.120782,1.745756,,4.14,0.120867,1.935559,,4.14,0.121051493818,1.816277543566,-0.00276237639999908,4.14,0.121103,1.827238,,4.14,0.121167914979,1.836818470795,-0.00254567159999868,4.14,0.121138,1.844506,,4.14,0.121125,1.837133,0.0017000000000002,4.14,0.121152,1.844744,,4.14,0.121151,1.84237,0.00159999999999872,4.14,0.121159,1.840253,,4.14,0.121161,1.838345,,4.14,0.121036,1.815814,-0.00279999999999984,4.14,0.121152,1.836344,,4.14,0.121051493818,1.816277543566,-0.00276237639999908,4.14,0.121051493818,1.816277543566,
4.15,0.12117936738,1.86012710937,0.00232518859,,,4.16,0.120758,1.755765,,4.15,0.120846,1.951321,,4.15,0.121023870054,1.828791151156,-0.00278501600000098,4.15,0.121087,1.841703,,4.15,0.121142458263,1.850774424358,-0.00256558680000052,4.15,0.121121,1.859352,,4.15,0.121108,1.852074,0.00219999999999947,4.15,0.121136,1.859842,,4.15,0.121135,1.857511,0.00220000000000086,4.15,0.121144,1.855568,,4.15,0.121146,1.853636,,4.15,0.121008,1.828376,-0.00290000000000019,4.15,0.121126,1.850346,,4.15,0.121023870054,1.828791151156,-0.00278501600000098,4.15,0.121023870054,1.828791151156,
4.16,0.12115602226,1.87511571906,0.002343924025,,,4.17,0.120727,1.765845,,4.16,0.120818,1.967294,,4.16,0.120996019894,1.841444798912,-0.00280789709999902,4.16,0.121064,1.856395,,4.16,0.121116802395,1.864921436267,-0.00258587109999991,4.16,0.121099,1.874355,,4.16,0.121086,1.867222,0.00300000000000029,4.16,0.121115,1.875077,,4.16,0.121113,1.872811,0.00290000000000019,4.16,0.121122,1.871089,,4.16,0.121124,1.869118,,4.16,0.120979,1.841082,-0.00280000000000008,4.16,0.1211,1.864545,,4.16,0.120996019894,1.841444798912,-0.00280789709999902,4.16,0.120996019894,1.841444798912,
4.17,0.1211324889,1.89024523036,0.00236283556,,,4.18,0.120689,1.77597,,4.17,0.120784,1.983449,,4.17,0.120967940923,1.854241358111,-0.00283115460000128,4.17,0.121034,1.871288,,4.17,0.121090943684,1.879262572325,-0.00260669490000093,4.17,0.12107,1.889486,,4.17,0.121056,1.882546,0.00369999999999962,4.17,0.121086,1.890416,,4.17,0.121084,1.888233,0.00359999999999951,4.17,0.121093,1.886789,,4.17,0.121095,1.884756,,4.17,0.120951,1.853934,-0.00290000000000019,4.17,0.121074,1.87894,,4.17,0.120967940923,1.854241358111,-0.00283115460000128,4.17,0.120967940923,1.854241358111,
4.18,0.121108765549,1.90551393491,0.002381921055,,,4.19,0.120646,1.786116,,4.18,0.120742,1.999754,,4.18,0.120939629377,1.867183746216,-0.00285479199999947,4.18,0.120997,1.886351,,4.18,0.121064876735,1.893800295679,-0.00262809679999875,4.18,0.121033,1.904715,,4.18,0.121019,1.898011,0.00419999999999975,4.18,0.12105,1.905823,,4.18,0.121048,1.90374,0.00409999999999966,4.18,0.121058,1.902638,,4.18,0.12106,1.900515,,4.18,0.120922,1.866931,-0.00289999999999993,4.18,0.121047,1.893531,,4.18,0.120939629377,1.867183746216,-0.00285479199999947,4.18,0.120939629377,1.867183746216,
4.19,0.121084850479,1.9209199754,0.002401178185,,,4.2,0.120599,1.79626,,4.19,0.120695,2.016176,,4.19,0.120911081457,1.880274890567,-0.0028787044000001,4.19,0.120954,1.901556,,4.19,0.121038595767,1.908536380424,-0.00265000639999991,4.19,0.120991,1.920014,,4.19,0.120977,1.913579,0.00460000000000054,4.19,0.121008,1.921264,,4.19,0.121007,1.919295,0.00450000000000043,4.19,0.121016,1.918606,,4.19,0.121019,1.916359,,4.19,0.120893,1.880072,-0.00290000000000019,4.19,0.121021,1.908316,,4.19,0.120911081457,1.880274890567,-0.0028787044000001,4.19,0.120911081457,1.880274890567,
4.2,0.121060741985,1.93646133933,0.002420604445,,,4.21,0.120552,1.806383,,4.2,0.120645,2.032685,,4.2,0.120882294413,1.893517667438,-0.00290273890000004,4.2,0.120909,1.916872,,4.2,0.121012095703,1.923471823395,-0.0026723009000002,4.2,0.120946,1.935354,,4.2,0.120931,1.929215,0.00450000000000043,4.2,0.120963,1.936708,,4.2,0.120962,1.934864,0.00450000000000043,4.2,0.120972,1.934663,,4.2,0.120974,1.93225,,4.2,0.120864,1.893358,-0.00300000000000029,4.2,0.120994,1.923294,,4.2,0.120882294413,1.893517667438,-0.00290273890000004,4.2,0.120882294413,1.893517667438,
4.21,0.12103643839,1.95213585247,0.0024401971,,,4.22,0.120509,1.816471,,4.21,0.120594,2.049254,,4.21,0.120853267024,1.906914821306,-0.00292677039999973,4.21,0.120863,1.932272,,4.21,0.120985372694,1.938606760637,-0.00269488040000049,4.21,0.120901,1.950713,,4.21,0.120886,1.944886,0.00420000000000013,4.21,0.120918,1.952131,,4.21,0.120917,1.950419,0.00420000000000013,4.21,0.120927,1.95078,,4.21,0.12093,1.948158,,4.21,0.120834,1.906789,-0.00290000000000019,4.21,0.120966,1.938461,,4.21,0.120853267024,1.906914821306,-0.00292677039999973,4.21,0.120853267024,1.906914821306,
4.22,0.121011938043,1.96794117217,0.00245995322,,,4.23,0.120471,1.826515,,4.22,0.120547,2.065863,,4.22,0.12082399932,1.920468873249,-0.00295076220000031,4.22,0.12082,1.947735,,4.22,0.12095842389,1.953940396856,-0.00271772619999925,4.22,0.120859,1.966075,,4.22,0.120844,1.960564,0.00369999999999929,4.22,0.120877,1.967515,,4.22,0.120875,1.965937,0.00359999999999919,4.22,0.120886,1.96693,,4.22,0.120889,1.964056,,4.22,0.120805,1.920365,-0.00300000000000002,4.22,0.120939,1.953816,,4.22,0.12082399932,1.920468873249,-0.00295076220000031,4.22,0.12082399932,1.920468873249,
4.23,0.120987239325,1.98387478082,0.002479869675,,,4.24,0.12044,1.836513,,4.23,0.120505,2.082498,,4.23,0.120794491698,1.934182029967,-0.00297478829999898,4.23,0.120783,1.963242,,4.23,0.120931246628,1.969470956501,-0.00274092290000061,4.23,0.120822,1.98143,,4.23,0.120807,1.976225,0.00300000000000029,4.23,0.120841,1.982856,,4.23,0.120839,1.981405,0.00290000000000019,4.23,0.12085,1.983093,,4.23,0.120853,1.979928,,4.23,0.120775,1.934088,-0.0029999999999989,4.23,0.120912,1.969355,,4.23,0.120794491698,1.934182029967,-0.00297478829999898,4.23,0.120794491698,1.934182029967,
4.24,0.120962340649,1.99993397972,0.002499943075,,,4.25,0.120416,1.846469,,4.24,0.120471,2.099153,,4.24,0.120764743815,1.948056105241,-0.00299900440000062,4.24,0.120753,1.978783,,4.24,0.120903837399,1.985195664052,-0.0027646290000003,4.24,0.120792,1.996776,,4.24,0.120777,1.991854,0.00229999999999957,4.24,0.120812,1.998154,,4.24,0.12081,1.996819,0.00219999999999947,4.24,0.120822,1.999248,,4.24,0.120824,1.995767,,4.24,0.120745,1.947958,-0.00300000000000029,4.24,0.120884,1.985075,,4.24,0.120764743815,1.948056105241,-0.00299900440000062,4.24,0.120764743815,1.948056105241,
4.25,0.120937240464,2.01611588381,0.002520169815,,,4.26,0.120399,1.856391,,4.25,0.120443,2.115829,,4.25,0.120734753771,1.962092463784,-0.00302358270000004,4.25,0.12073,1.994352,,4.25,0.120876191109,2.00111075867,-0.00278901269999971,4.25,0.12077,2.012116,,4.25,0.120754,2.007441,0.00160000000000025,4.25,0.12079,2.013422,,4.25,0.120788,2.012186,0.00160000000000025,4.25,0.1208,2.015382,,4.25,0.120803,2.011577,,4.25,0.120715,1.961977,-0.00300000000000029,4.25,0.120856,2.000971,,4.25,0.120734753771,1.962092463784,-0.00302358270000004,4.25,0.120734753771,1.962092463784,
4.26,0.120911937253,2.03241741764,0.002540546055,,,4.27,0.120387,1.866295,,4.26,0.120422,2.132535,,4.26,0.120704517944,1.976291993714,-0.00304863769999975,4.26,0.120714,2.00995,,4.26,0.120848300982,2.017211545077,-0.00281417870000028,4.26,0.120754,2.027461,,4.26,0.120738,2.022985,0.00129999999999994,4.26,0.120774,2.028681,,4.26,0.120772,2.02752,0.00110000000000112,4.26,0.120785,2.031484,,4.26,0.120788,2.027374,,4.26,0.120685,1.976147,-0.00310000000000039,4.26,0.120828,2.017042,,4.26,0.120704517944,1.976291993714,-0.00304863769999975,4.26,0.120704517944,1.976291993714,
4.27,0.120886429543,2.04883531303,0.0025610677,,,4.28,0.120376,1.876197,,4.27,0.120405,2.149288,,4.27,0.120674031567,1.990655108998,-0.00307417640000009,4.27,0.120701,2.025582,,4.27,0.120820159195,2.033492478903,-0.00284012139999937,4.27,0.120742,2.042827,,4.27,0.120725,2.038492,0.00109999999999964,4.27,0.120762,2.043958,,4.27,0.120761,2.042843,0.000999999999999545,4.27,0.120773,2.047551,,4.27,0.120777,2.043182,,4.27,0.120654,1.99047,-0.00300000000000002,4.27,0.120801,2.033281,,4.27,0.120674031567,1.990655108998,-0.00307417640000009,4.27,0.120674031567,1.990655108998,
4.28,0.120860715899,2.06536610881,0.00258173044,,,4.29,0.120365,1.886118,,4.28,0.12039,2.166108,,4.28,0.120643289803,2.005181778148,-0.00310009889999969,4.28,0.12069,2.041259,,4.28,0.120791757981,2.049947281397,-0.00286672600000044,4.28,0.120731,2.058234,,4.28,0.120714,2.053974,0.00109999999999974,4.28,0.120752,2.059284,,4.28,0.120751,2.058181,0.00109999999999974,4.28,0.120764,2.063584,,4.28,0.120767,2.059033,,4.28,0.120624,2.004949,-0.003099999999999,4.28,0.120772,2.049686,,4.28,0.120643289803,2.005181778148,-0.00310009889999969,4.28,0.120643289803,2.005181778148,
4.29,0.120834794934,2.08200615324,0.0026025297,,,4.3,0.120352,1.896079,,4.29,0.120374,2.183018,,4.29,0.120612288814,2.019871571175,-0.00312624560000064,4.29,0.120678,2.056995,,4.29,0.120763090721,2.066569075774,-0.00289381659999983,4.29,0.12072,2.073703,,4.29,0.120703,2.069448,0.00150000000000014,4.29,0.120742,2.074693,,4.29,0.12074,2.073566,0.00140000000000004,4.29,0.120753,2.079592,,4.29,0.120757,2.074963,,4.29,0.120593,2.019584,-0.00310000000000039,4.29,0.120744,2.066251,,4.29,0.120612288814,2.019871571175,-0.00312624560000064,4.29,0.120612288814,2.019871571175,
4.3,0.120808665305,2.09875160928,0.00262346068,,,4.31,0.120334,1.906103,,4.3,0.120355,2.200044,,4.3,0.120581026358,2.034723714173,-0.0031524694000002,4.3,0.120663,2.072805,,4.3,0.120734152555,2.083350535951,-0.00292122849999971,4.3,0.120706,2.089257,,4.3,0.120688,2.084937,0.00190000000000055,4.3,0.120728,2.090217,,4.3,0.120726,2.089029,0.00180000000000045,4.3,0.12074,2.09559,,4.3,0.120743,2.091003,,4.3,0.120562,2.034379,-0.00310000000000039,4.3,0.120716,2.082973,,4.3,0.120581026358,2.034723714173,-0.0031524694000002,4.3,0.120581026358,2.034723714173,
4.31,0.12078232572,2.11559846312,0.00264451838,,,4.32,0.120312,1.916209,,4.31,0.120332,2.217213,,4.31,0.120549501664,2.049737140342,-0.00317870059999954,4.31,0.120644,2.088707,,4.31,0.12070494027,2.10028403805,-0.0029488689000002,4.31,0.120687,2.104917,,4.31,0.120669,2.100465,0.00239999999999946,4.31,0.12071,2.105886,,4.31,0.120708,2.104598,0.00229999999999937,4.31,0.120722,2.1116,,4.31,0.120726,2.107184,,4.31,0.120531,2.049334,-0.00310000000000011,4.31,0.120687,2.099847,,4.31,0.120549501664,2.049737140342,-0.00317870059999954,4.31,0.120549501664,2.049737140342,
4.32,0.120755774938,2.13254253612,0.002665697575,,,4.33,0.120284,1.926416,,4.32,0.120303,2.23455,,4.32,0.120517714658,2.064910527852,-0.00320497369999957,4.32,0.12062,2.104717,,4.32,0.120675451581,2.117361805672,-0.00297674170000046,4.32,0.120664,2.120703,,4.32,0.120645,2.116057,0.00290000000000019,4.32,0.120687,2.121722,,4.32,0.120685,2.120302,0.00280000000000008,4.32,0.120699,2.127648,,4.32,0.120703,2.123523,,4.32,0.1205,2.064452,-0.003099999999999,4.32,0.120658,2.116866,,4.32,0.120517714658,2.064910527852,-0.00320497369999957,4.32,0.120517714658,2.064910527852,
4.33,0.120729011769,2.14957950007,0.002686992855,,,4.34,0.120253,1.936739,,4.33,0.12027,2.252076,,4.33,0.120485664921,2.080242318129,-0.00323140780000015,4.33,0.120591,2.120852,,4.33,0.120645684164,2.134576041343,-0.00300492489999921,4.33,0.120635,2.136631,,4.33,0.120616,2.131739,0.00330000000000059,4.33,0.120659,2.137745,,4.33,0.120657,2.136159,0.00320000000000049,4.33,0.120672,2.143766,,4.33,0.120676,2.14003,,4.33,0.120469,2.079733,-0.00320000000000049,4.33,0.120628,2.134027,,4.33,0.120485664921,2.080242318129,-0.00323140780000015,4.33,0.120485664921,2.080242318129,
4.34,0.12070203508,2.16670489573,0.002708398645,,,4.35,0.120218,1.947188,,4.34,0.120233,2.269812,,4.34,0.120453350843,2.09573071231,-0.00325815650000096,4.34,0.120558,2.137123,,4.34,0.120615634915,2.151919038331,-0.0030335183000011,4.34,0.120603,2.152713,,4.34,0.120583,2.147535,0.00359999999999951,4.34,0.120627,2.153965,,4.34,0.120625,2.152184,0.00349999999999941,4.34,0.12064,2.159985,,4.34,0.120645,2.156706,,4.34,0.120437,2.095176,-0.00320000000000049,4.34,0.120599,2.151324,,4.34,0.120453350843,2.09573071231,-0.00325815650000096,4.34,0.120453350843,2.09573071231,
4.35,0.120674843796,2.18391415426,0.00272990925,,,4.36,0.120183,1.95777,,4.35,0.120193,2.287772,,4.35,0.120420769278,2.111373647782,-0.00328535199999985,4.35,0.120522,2.153541,,4.35,0.120585299732,2.169383269,-0.00306258839999886,4.35,0.120568,2.168954,,4.35,0.120547,2.163466,0.00369999999999929,4.35,0.120593,2.170384,,4.35,0.12059,2.168385,0.00350000000000049,4.35,0.120606,2.176335,,4.35,0.120611,2.173541,,4.35,0.120405,2.110783,-0.00329999999999891,4.35,0.120569,2.168751,,4.35,0.120420769278,2.111373647782,-0.00328535199999985,4.35,0.120420769278,2.111373647782,
4.36,0.120647436896,2.2012026209,0.002751518855,,,4.37,0.120147,1.968487,,4.36,0.120151,2.305966,,4.36,0.120387915758,2.127168760261,-0.00331307389999931,4.36,0.120486,2.170114,,4.36,0.120554673848,2.186961447837,-0.00309214000000092,4.36,0.120532,2.185358,,4.36,0.12051,2.179548,0.0036000000000009,4.36,0.120557,2.186998,,4.36,0.120555,2.184762,0.00359999999999951,4.36,0.120571,2.192843,,4.36,0.120576,2.19052,,4.36,0.120372,2.126551,-0.00320000000000049,4.36,0.120539,2.186301,,4.36,0.120387915758,2.127168760261,-0.00331307389999931,4.36,0.120387915758,2.127168760261,
4.37,0.120619813419,2.21856558034,0.002773221565,,,4.38,0.120112,1.979339,,4.37,0.12011,2.3244,,4.37,0.120354785019,2.143113339091,-0.00334135560000067,4.37,0.120449,2.186843,,4.37,0.120523752448,2.204646569125,-0.00312212509999972,4.37,0.120496,2.201921,,4.37,0.120474,2.195795,0.00349999999999941,4.37,0.120522,2.203797,,4.37,0.120519,2.201309,0.00330000000000059,4.37,0.120536,2.209527,,4.37,0.120541,2.207625,,4.37,0.12034,2.142478,-0.00330000000000059,4.37,0.120508,2.203968,,4.37,0.120354785019,2.143113339091,-0.00334135560000067,4.37,0.120354785019,2.143113339091,
4.38,0.120591972464,2.23599828305,0.002795011455,,,4.39,0.12008,1.990319,,4.38,0.12007,2.343073,,4.38,0.120321371463,2.159204281995,-0.00337021730000005,4.38,0.120414,2.203727,,4.38,0.120492531197,2.222431920833,-0.00315248220000015,4.38,0.120462,2.218635,,4.38,0.120439,2.212214,0.00320000000000049,4.38,0.120489,2.220766,,4.38,0.120486,2.218015,0.003099999999999,4.38,0.120503,2.2264,,4.38,0.120508,2.224836,,4.38,0.120307,2.158561,-0.00339999999999931,4.38,0.120478,2.221746,,4.38,0.120321371463,2.159204281995,-0.00337021730000005,4.38,0.120321371463,2.159204281995,
4.39,0.12056391319,2.25349597152,0.00281688258,,,4.4,0.12005,2.001419,,4.39,0.120033,2.361981,,4.39,0.12028766929,2.175438063452,-0.00339970999999999,4.39,0.120381,2.220762,,4.39,0.120461006375,2.240311077612,-0.0031831836999991,4.39,0.120431,2.235489,,4.39,0.120407,2.228807,0.00300000000000002,4.39,0.120457,2.237888,,4.39,0.120455,2.234865,0.00279999999999984,4.39,0.120472,2.243466,,4.39,0.120478,2.242134,,4.39,0.120273,2.174796,-0.0033000000000003,4.39,0.120446,2.239627,,4.39,0.12028766929,2.175438063452,-0.00339970999999999,4.39,0.12028766929,2.175438063452,
4.4,0.120535634813,2.27105390592,0.00283882902,,,4.41,0.120024,2.012627,,4.4,0.119999,2.381117,,4.4,0.12025367219,2.191810723244,-0.00342994269999932,4.4,0.120352,2.237941,,4.4,0.120429174538,2.25827787669,-0.00321426290000044,4.4,0.120402,2.252469,,4.4,0.120377,2.245574,0.00249999999999978,4.4,0.12043,2.255139,,4.4,0.120427,2.251839,0.00250000000000117,4.4,0.120445,2.260719,,4.4,0.12045,2.2595,,4.4,0.12024,2.191178,-0.00349999999999941,4.4,0.120415,2.257605,,4.4,0.12025367219,2.191810723244,-0.00342994269999932,4.4,0.12025367219,2.191810723244,
4.41,0.120507136609,2.28866738806,0.00286084491,,,4.42,0.120001,2.023931,,4.41,0.119968,2.400469,,4.41,0.120219372763,2.208317854983,-0.00346106780000085,4.41,0.120326,2.255254,,4.41,0.120397031909,2.27632638098,-0.00324580470000009,4.41,0.120378,2.26956,,4.41,0.120352,2.26251,0.00229999999999957,4.41,0.120405,2.272501,,4.41,0.120402,2.26892,0.00209999999999937,4.41,0.120421,2.278148,,4.41,0.120426,2.276922,,4.41,0.120205,2.207702,-0.0034000000000007,4.41,0.120383,2.275672,,4.41,0.120219372763,2.208317854983,-0.00346106780000085,4.41,0.120219372763,2.208317854983,
4.42,0.120478417914,2.30633178343,0.002882924455,,,4.43,0.119979,2.035317,,4.42,0.119939,2.420022,,4.42,0.120184762085,2.224954631254,-0.00349323609999959,4.42,0.120303,2.272693,,4.42,0.120364573862,2.294450833872,-0.00327789999999974,4.42,0.120355,2.286748,,4.42,0.120329,2.279607,0.00210000000000076,4.42,0.120384,2.289953,,4.42,0.120381,2.286088,0.00200000000000065,4.42,0.120399,2.295735,,4.42,0.120406,2.294386,,4.42,0.120171,2.224361,-0.00349999999999941,4.42,0.120351,2.293822,,4.42,0.120184762085,2.224954631254,-0.00349323609999959,4.42,0.120184762085,2.224954631254,
4.43,0.12044947812,2.32404254048,0.002905061975,,,4.44,0.119958,2.046773,,4.43,0.119913,2.439761,,4.43,0.120149829724,2.241715839728,-0.00352652950000008,4.43,0.120281,2.290246,,4.43,0.120331794862,2.312645609961,-0.0033105796999997,4.43,0.120335,2.304017,,4.43,0.120308,2.296855,0.00209999999999918,4.43,0.120364,2.307477,,4.43,0.120361,2.303327,0.001899999999999,4.43,0.12038,2.313458,,4.43,0.120386,2.311885,,4.43,0.120136,2.24115,-0.00350000000000049,4.43,0.120318,2.312046,,4.43,0.120149829724,2.241715839728,-0.00352652950000008,4.43,0.120149829724,2.241715839728,
4.44,0.120420316675,2.34179520717,0.002927251905,,,4.45,0.119936,2.058286,,4.44,0.119887,2.45967,,4.44,0.120114564429,2.258595934018,-0.00356090319999926,4.44,0.12026,2.307905,,4.44,0.120298689065,2.330905165464,-0.00334375740000122,4.44,0.120316,2.321358,,4.44,0.120287,2.314246,0.00220000000000086,4.44,0.120345,2.325056,,4.44,0.120342,2.320623,0.00210000000000076,4.44,0.120362,2.331293,,4.44,0.120368,2.329417,,4.44,0.120101,2.25806,-0.00359999999999951,4.44,0.120285,2.330338,,4.44,0.120114564429,2.258595934018,-0.00356090319999926,4.44,0.120114564429,2.258595934018,
4.45,0.120390933082,2.35958544433,0.00294948882,,,4.46,0.11991,2.069845,,4.45,0.119859,2.479732,,4.45,0.120078955397,2.275589093271,-0.00359616180000002,4.45,0.120238,2.325663,,4.45,0.120265251491,2.349223991393,-0.00337720659999992,4.45,0.120294,2.338762,,4.45,0.120265,2.331767,0.00259999999999988,4.45,0.120324,2.342678,,4.45,0.120321,2.337963,0.00239999999999968,4.45,0.120341,2.349216,,4.45,0.120348,2.346979,,4.45,0.120065,2.275086,-0.003700000000001,4.45,0.120251,2.34869,,4.45,0.120078955397,2.275589093271,-0.00359616180000002,4.45,0.120078955397,2.275589093271,
4.46,0.120361326899,2.3774090361,0.002971767465,,,4.47,0.119879,2.08144,,4.46,0.119827,2.499931,,4.46,0.120042993779,2.292689284961,-0.00363198570000064,4.46,0.120212,2.343515,,4.46,0.120231479425,2.367596571642,-0.00341058799999968,4.46,0.12027,2.356222,,4.46,0.120239,2.349408,0.00310000000000039,4.46,0.1203,2.360334,,4.46,0.120297,2.355341,0.00300000000000029,4.46,0.120317,2.367203,,4.46,0.120324,2.364574,,4.46,0.120028,2.292219,-0.00369999999999962,4.46,0.120217,2.367097,,4.46,0.120042993779,2.292689284961,-0.00363198570000064,4.46,0.120042993779,2.292689284961,
