Velocity:0,Velocity:1,Points:0,Points:1,Points:2,
-0.0242522,0.94813102,0.078539804,4.3982301,0,0
-0.021307399,0.95947701,0.078539804,4.4375,0,0
-0.018327501,0.96935302,0.078539804,4.4767699,0,0
-0.0153125,0.977759,0.078539804,4.5160398,0,0
-0.0122737,0.98464799,0.078539804,4.5553098,0,0
-0.0092230598,0.99000698,0.078539804,4.5945802,0,0
-0.0061605601,0.99383903,0.078539804,4.6338501,0,0
-0.00308621,0.99614102,0.078539804,4.67312,0,0
2.4384899E-14,0.99691498,0.078539804,4.7123899,0,0
0.00308621,0.99614102,0.078539804,4.7516599,0,0
0.0061605601,0.99383903,0.078539804,4.7909298,0,0
0.0092230598,0.99000698,0.078539804,4.8302002,0,0
0.0122737,0.98464799,0.078539804,4.8694701,0,0
0.0153125,0.977759,0.078539804,4.90874,0,0
0.018327501,0.96935302,0.078539804,4.94801,0,0
0.021307399,0.95947701,0.078539804,4.9872799,0,0
0.0242522,0.94813102,0.078539804,5.0265498,0,0
0.0271619,0.93531501,0.078539804,5.0658202,0,0
0.0300365,0.92102897,0.078539804,5.1050901,0,0
0.0328645,0.90531301,0.078539804,5.1443601,0,0
0.035635501,0.88824302,0.078539804,5.18363,0,0
0.038349401,0.86981797,0.078539804,5.2228999,0,0
0.041006401,0.85003901,0.078539804,5.2621698,0,0
0.0436063,0.82890397,0.078539804,5.3014398,0,0
0.046138499,0.80648297,0.078539804,5.3407102,0,0
0.048594099,0.782875,0.078539804,5.3799801,0,0
0.050972801,0.75807899,0.078539804,5.41925,0,0
0.0532749,0.73209602,0.078539804,5.4585199,0,0
0.055500299,0.704925,0.078539804,5.4977899,0,0
0.057639498,0.67666,0.078539804,5.5370598,0,0
0.0596852,0.647421,0.078539804,5.5763302,0,0
0.061637402,0.61720699,0.078539804,5.6156001,0,0
0.063496202,0.58601898,0.078539804,5.65487,0,0
0.065261401,0.55385602,0.078539804,5.69414,0,0
0.066925399,0.52083403,0.078539804,5.7334099,0,0
0.068482697,0.48708701,0.078539804,5.7726798,0,0
0.069933303,0.45261601,0.078539804,5.8119502,0,0
0.071277298,0.417422,0.078539804,5.8512201,0,0
0.072514601,0.38150299,0.078539804,5.8904901,0,0
0.0736394,0.34499201,0.078539804,5.92976,0,0
0.074648403,0.30803499,0.078539804,5.9690299,0,0
0.075541697,0.270632,0.078539804,6.0082998,0,0
0.0763193,0.232783,0.078539804,6.0475702,0,0
0.076981097,0.194488,0.078539804,6.0868402,0,0
0.077523403,0.155892,0.078539804,6.1261101,0,0
0.077945396,0.117145,0.078539804,6.16538,0,0
0.0782471,0.0782471,0.078539804,6.2046499,0,0
0.078428298,0.039198801,0.078539804,6.2439198,0,0
0.078489199,-4.1237199E-13,0.078539804,6.2831898,0,0.039270196
0.117507,9.9115397E-19,0.11781,-9.9967403E-19,0,0
0.117416,-0.039047699,0.11781,0.039269902,0,0
0.117145,-0.077945396,0.11781,0.078539804,0,0
0.116693,-0.116693,0.11781,0.11781,0,0
0.116061,-0.15529101,0.11781,0.15707999,0,0
0.115249,-0.193739,0.11781,0.19634999,0,0
0.114259,-0.231886,0.11781,0.23561899,0,0
0.113094,-0.26958901,0.11781,0.27488899,0,0
0.111757,-0.30684701,0.11781,0.31415901,0,0
0.110246,-0.34366199,0.11781,0.35342899,0,0
0.108563,-0.380032,0.11781,0.392699,0,0
0.10671,-0.415813,0.11781,0.43196899,0,0
0.104698,-0.450872,0.11781,0.471239,0,0
0.102526,-0.48520899,0.11781,0.51050901,0,0
0.100195,-0.51882601,0.11781,0.549779,0,0
0.097703703,-0.55172098,0.11781,0.58904898,0,0
0.095060997,-0.58376002,0.11781,0.62831903,0,0
0.092278197,-0.61482799,0.11781,0.667588,0,0
0.089355499,-0.644925,0.11781,0.70685798,0,0
0.086292803,-0.674052,0.11781,0.74612802,0,0
0.083090201,-0.70220798,0.11781,0.78539801,0,0
0.079758599,-0.72927397,0.11781,0.82466799,0,0
0.076312102,-0.75515699,0.11781,0.86393797,0,0
0.072750799,-0.77985698,0.11781,0.90320802,0,0
0.069074601,-0.80337399,0.11781,0.942478,0,0
0.065283597,-0.82570899,0.11781,0.98174798,0,0
0.061391201,-0.846762,0.11781,1.0210201,0,0
0.057413399,-0.86646497,0.11781,1.06029,0,0
0.0533503,-0.88481897,0.11781,1.09956,0,0
0.049201898,-0.901824,0.11781,1.1388299,0,0
0.044968098,-0.91747802,0.11781,1.1781,0,0
0.040664501,-0.93170899,0.11781,1.21737,0,0
0.0363084,-0.94447601,0.11781,1.25664,0,0
0.031899601,-0.955778,0.11781,1.29591,0,0
0.0274384,-0.96561599,0.11781,1.33518,0,0
0.0229245,-0.97399002,0.11781,1.37445,0,0
0.018375101,-0.98085201,0.11781,1.41372,0,0
0.013808,-0.98619097,0.11781,1.4529901,0,0
0.0092230598,-0.99000698,0.11781,1.49226,0,0
0.0046203998,-0.99230099,0.11781,1.53153,0,0
-1.21515E-14,-0.99307197,0.11781,1.5707999,0,0
-0.0046203998,-0.99230099,0.11781,1.61007,0,0
-0.0092230598,-0.99000698,0.11781,1.64934,0,0
-0.013808,-0.98619097,0.11781,1.68861,0,0
-0.018375101,-0.98085201,0.11781,1.72788,0,0
-0.0229245,-0.97399002,0.11781,1.76715,0,0
-0.0274384,-0.96561599,0.11781,1.80642,0,0
-0.031899601,-0.955778,0.11781,1.84569,0,0
-0.0363084,-0.94447601,0.11781,1.8849601,0,0
-0.040664501,-0.93170899,0.11781,1.92423,0,0
-0.044968098,-0.91747802,0.11781,1.9635,0,0
-0.049201898,-0.901824,0.11781,2.0027699,0,0
-0.0533503,-0.88481897,0.11781,2.0420401,0,0
-0.057413399,-0.86646497,0.11781,2.08131,0,0
-0.061391201,-0.846762,0.11781,2.12058,0,0
-0.065283597,-0.82570899,0.11781,2.1598401,0,0
-0.069074601,-0.80337399,0.11781,2.19911,0,0
-0.072750799,-0.77985698,0.11781,2.23838,0,0
-0.076312102,-0.75515699,0.11781,2.2776501,0,0
-0.079758599,-0.72927397,0.11781,2.31692,0,0
-0.083090201,-0.70220798,0.11781,2.35619,0,0
-0.086292803,-0.674052,0.11781,2.3954599,0,0
-0.089355499,-0.644925,0.11781,2.4347301,0,0
-0.092278197,-0.61482799,0.11781,2.474,0,0
-0.095060997,-0.58376002,0.11781,2.5132699,0,0
-0.097703703,-0.55172098,0.11781,2.5525401,0,0
-0.100195,-0.51882601,0.11781,2.59181,0,0
-0.102526,-0.48520899,0.11781,2.6310799,0,0
-0.104698,-0.450872,0.11781,2.6703501,0,0
-0.10671,-0.415813,0.11781,2.70962,0,0
-0.108563,-0.380032,0.11781,2.7488899,0,0
-0.110246,-0.34366199,0.11781,2.7881601,0,0
-0.111757,-0.30684701,0.11781,2.82743,0,0
-0.113094,-0.26958901,0.11781,2.8666999,0,0
-0.114259,-0.231886,0.11781,2.9059701,0,0
-0.115249,-0.193739,0.11781,2.94524,0,0
-0.116061,-0.15529101,0.11781,2.9845099,0,0
-0.116693,-0.116693,0.11781,3.0237801,0,0
-0.117145,-0.077945396,0.11781,3.06305,0,0
-0.117416,-0.039047699,0.11781,3.10232,0,0
-0.117507,2.05389E-13,0.11781,3.1415901,0,0
-0.117416,0.039047699,0.11781,3.18086,0,0
-0.117145,0.077945396,0.11781,3.22013,0,0
-0.116693,0.116693,0.11781,3.2593999,0,0
-0.116061,0.15529101,0.11781,3.2986701,0,0
-0.115249,0.193739,0.11781,3.33794,0,0
-0.114259,0.231886,0.11781,3.3772099,0,0
-0.113094,0.26958901,0.11781,3.4164801,0,0
-0.111757,0.30684701,0.11781,3.45575,0,0
-0.110246,0.34366199,0.11781,3.4950199,0,0
-0.108563,0.380032,0.11781,3.5342901,0,0
-0.10671,0.415813,0.11781,3.57356,0,0
-0.104698,0.450872,0.11781,3.6128299,0,0
-0.102526,0.48520899,0.11781,3.6521001,0,0
-0.100195,0.51882601,0.11781,3.69137,0,0
-0.097703703,0.55172098,0.11781,3.7306399,0,0
-0.095060997,0.58376002,0.11781,3.7699101,0,0
-0.092278197,0.61482799,0.11781,3.80918,0,0
-0.089355499,0.644925,0.11781,3.8484499,0,0
-0.086292803,0.674052,0.11781,3.8877201,0,0
-0.083090201,0.70220798,0.11781,3.92699,0,0
-0.079758599,0.72927397,0.11781,3.96626,0,0
-0.076312102,0.75515699,0.11781,4.0055299,0,0
-0.072750799,0.77985698,0.11781,4.0447998,0,0
-0.069074601,0.80337399,0.11781,4.0840702,0,0
-0.065283597,0.82570899,0.11781,4.1233401,0,0
-0.061391201,0.846762,0.11781,4.1626101,0,0
-0.057413399,0.86646497,0.11781,4.20188,0,0
-0.0533503,0.88481897,0.11781,4.2411499,0,0
-0.049201898,0.901824,0.11781,4.2804198,0,0
-0.044968098,0.91747802,0.11781,4.3196902,0,0
-0.040664501,0.93170899,0.11781,4.3589602,0,0
-0.0363084,0.94447601,0.11781,4.3982301,0,0
-0.031899601,0.955778,0.11781,4.4375,0,0
-0.0274384,0.96561599,0.11781,4.4767699,0,0
-0.0229245,0.97399002,0.11781,4.5160398,0,0
-0.018375101,0.98085201,0.11781,4.5553098,0,0
-0.013808,0.98619097,0.11781,4.5945802,0,0
-0.0092230598,0.99000698,0.11781,4.6338501,0,0
-0.0046203998,0.99230099,0.11781,4.67312,0,0
3.65069E-14,0.99307197,0.11781,4.7123899,0,0
0.0046203998,0.99230099,0.11781,4.7516599,0,0
0.0092230598,0.99000698,0.11781,4.7909298,0,0
0.013808,0.98619097,0.11781,4.8302002,0,0
0.018375101,0.98085201,0.11781,4.8694701,0,0
0.0229245,0.97399002,0.11781,4.90874,0,0
0.0274384,0.96561599,0.11781,4.94801,0,0
0.031899601,0.955778,0.11781,4.9872799,0,0
0.0363084,0.94447601,0.11781,5.0265498,0,0
0.040664501,0.93170899,0.11781,5.0658202,0,0
0.044968098,0.91747802,0.11781,5.1050901,0,0
0.049201898,0.901824,0.11781,5.1443601,0,0
0.0533503,0.88481897,0.11781,5.18363,0,0
0.057413399,0.86646497,0.11781,5.2228999,0,0
0.061391201,0.846762,0.11781,5.2621698,0,0
0.065283597,0.82570899,0.11781,5.3014398,0,0
0.069074601,0.80337399,0.11781,5.3407102,0,0
0.072750799,0.77985698,0.11781,5.3799801,0,0
0.076312102,0.75515699,0.11781,5.41925,0,0
0.079758599,0.72927397,0.11781,5.4585199,0,0
0.083090201,0.70220798,0.11781,5.4977899,0,0
0.086292803,0.674052,0.11781,5.5370598,0,0
0.089355499,0.644925,0.11781,5.5763302,0,0
0.092278197,0.61482799,0.11781,5.6156001,0,0
0.095060997,0.58376002,0.11781,5.65487,0,0
0.097703703,0.55172098,0.11781,5.69414,0,0
0.100195,0.51882601,0.11781,5.7334099,0,0
0.102526,0.48520899,0.11781,5.7726798,0,0
0.104698,0.450872,0.11781,5.8119502,0,0
0.10671,0.415813,0.11781,5.8512201,0,0
0.108563,0.380032,0.11781,5.8904901,0,0
0.110246,0.34366199,0.11781,5.92976,0,0
0.111757,0.30684701,0.11781,5.9690299,0,0
0.113094,0.26958901,0.11781,6.0082998,0,0
0.114259,0.231886,0.11781,6.0475702,0,0
0.115249,0.193739,0.11781,6.0868402,0,0
0.116061,0.15529101,0.11781,6.1261101,0,0
0.116693,0.116693,0.11781,6.16538,0,0
0.117145,0.077945396,0.11781,6.2046499,0,0
0.117416,0.039047699,0.11781,6.2439198,0,0
0.117507,-4.10782E-13,0.11781,6.2831898,0,0.03926999
0.15637399,9.8578805E-19,0.15707999,-9.9967403E-19,0,0
0.156253,-0.0388363,0.15707999,0.039269902,0,0
0.155892,-0.077523403,0.15707999,0.078539804,0,0
0.15529101,-0.116061,0.15707999,0.11781,0,0
0.15445,-0.15445,0.15707999,0.15707999,0,0
0.15336999,-0.19269,0.15707999,0.19634999,0,0
0.152051,-0.23063,0.15707999,0.23561899,0,0
0.150502,-0.26812899,0.15707999,0.27488899,0,0
0.14872199,-0.305186,0.15707999,0.31415901,0,0
0.14671201,-0.34180099,0.15707999,0.35342899,0,0
0.144471,-0.37797499,0.15707999,0.392699,0,0
0.14200599,-0.41356099,0.15707999,0.43196899,0,0
0.139328,-0.44843099,0.15707999,0.471239,0,0
0.136438,-0.48258299,0.15707999,0.51050901,0,0
0.13333599,-0.51601702,0.15707999,0.549779,0,0
0.13001999,-0.54873401,0.15707999,0.58904898,0,0
0.126504,-0.58059901,0.15707999,0.62831903,0,0
0.1228,-0.61149901,0.15707999,0.667588,0,0
0.118911,-0.64143401,0.15707999,0.70685798,0,0
0.114835,-0.670403,0.15707999,0.74612802,0,0
0.110573,-0.69840598,0.15707999,0.78539801,0,0
0.10614,-0.72532499,0.15707999,0.82466799,0,0
0.101553,-0.751068,0.15707999,0.86393797,0,0
0.096814103,-0.775635,0.15707999,0.90320802,0,0
0.091921903,-0.799025,0.15707999,0.942478,0,0
0.086876899,-0.82123899,0.15707999,0.98174798,0,0
0.081697099,-0.84217799,0.15707999,1.0210201,0,0
0.0764037,-0.86177403,0.15707999,1.06029,0,0
0.070996597,-0.88002902,0.15707999,1.09956,0,0
0.065476,-0.89694101,0.15707999,1.1388299,0,0
0.059841901,-0.91251099,0.15707999,1.1781,0,0
0.0541148,-0.92666501,0.15707999,1.21737,0,0
0.048317801,-0.939363,0.15707999,1.25664,0,0
0.042450901,-0.95060402,0.15707999,1.29591,0,0
0.036513999,-0.96038902,0.15707999,1.33518,0,0
0.030507101,-0.96871698,0.15707999,1.37445,0,0
0.024452901,-0.97554201,0.15707999,1.41372,0,0
0.018375101,-0.98085201,0.15707999,1.4529901,0,0
0.0122737,-0.98464799,0.15707999,1.49226,0,0
0.0061486601,-0.986929,0.15707999,1.53153,0,0
-1.6170799E-14,-0.98769498,0.15707999,1.5707999,0,0
-0.0061486601,-0.986929,0.15707999,1.61007,0,0
-0.0122737,-0.98464799,0.15707999,1.64934,0,0
-0.018375101,-0.98085201,0.15707999,1.68861,0,0
-0.024452901,-0.97554201,0.15707999,1.72788,0,0
-0.030507101,-0.96871698,0.15707999,1.76715,0,0
-0.036513999,-0.96038902,0.15707999,1.80642,0,0
-0.042450901,-0.95060402,0.15707999,1.84569,0,0
-0.048317801,-0.939363,0.15707999,1.8849601,0,0
-0.0541148,-0.92666501,0.15707999,1.92423,0,0
-0.059841901,-0.91251099,0.15707999,1.9635,0,0
-0.065476,-0.89694101,0.15707999,2.0027699,0,0
-0.070996597,-0.88002902,0.15707999,2.0420401,0,0
-0.0764037,-0.86177403,0.15707999,2.08131,0,0
-0.081697099,-0.84217799,0.15707999,2.12058,0,0
-0.086876899,-0.82123899,0.15707999,2.1598401,0,0
-0.091921903,-0.799025,0.15707999,2.19911,0,0
-0.096814103,-0.775635,0.15707999,2.23838,0,0
-0.101553,-0.751068,0.15707999,2.2776501,0,0
-0.10614,-0.72532499,0.15707999,2.31692,0,0
-0.110573,-0.69840598,0.15707999,2.35619,0,0
-0.114835,-0.670403,0.15707999,2.3954599,0,0
-0.118911,-0.64143401,0.15707999,2.4347301,0,0
-0.1228,-0.61149901,0.15707999,2.474,0,0
-0.126504,-0.58059901,0.15707999,2.5132699,0,0
-0.13001999,-0.54873401,0.15707999,2.5525401,0,0
-0.13333599,-0.51601702,0.15707999,2.59181,0,0
-0.136438,-0.48258299,0.15707999,2.6310799,0,0
-0.139328,-0.44843099,0.15707999,2.6703501,0,0
-0.14200599,-0.41356099,0.15707999,2.70962,0,0
-0.144471,-0.37797499,0.15707999,2.7488899,0,0
-0.14671201,-0.34180099,0.15707999,2.7881601,0,0
-0.14872199,-0.305186,0.15707999,2.82743,0,0
-0.150502,-0.26812899,0.15707999,2.8666999,0,0
-0.152051,-0.23063,0.15707999,2.9059701,0,0
-0.15336999,-0.19269,0.15707999,2.94524,0,0
-0.15445,-0.15445,0.15707999,2.9845099,0,0
-0.15529101,-0.116061,0.15707999,3.0237801,0,0
-0.155892,-0.077523403,0.15707999,3.06305,0,0
-0.156253,-0.0388363,0.15707999,3.10232,0,0
-0.15637399,2.04277E-13,0.15707999,3.1415901,0,0
-0.156253,0.0388363,0.15707999,3.18086,0,0
-0.155892,0.077523403,0.15707999,3.22013,0,0
-0.15529101,0.116061,0.15707999,3.2593999,0,0
-0.15445,0.15445,0.15707999,3.2986701,0,0
-0.15336999,0.19269,0.15707999,3.33794,0,0
-0.152051,0.23063,0.15707999,3.3772099,0,0
-0.150502,0.26812899,0.15707999,3.4164801,0,0
-0.14872199,0.305186,0.15707999,3.45575,0,0
-0.14671201,0.34180099,0.15707999,3.4950199,0,0
-0.144471,0.37797499,0.15707999,3.5342901,0,0
-0.14200599,0.41356099,0.15707999,3.57356,0,0
-0.139328,0.44843099,0.15707999,3.6128299,0,0
-0.136438,0.48258299,0.15707999,3.6521001,0,0
-0.13333599,0.51601702,0.15707999,3.69137,0,0
-0.13001999,0.54873401,0.15707999,3.7306399,0,0
-0.126504,0.58059901,0.15707999,3.7699101,0,0
-0.1228,0.61149901,0.15707999,3.80918,0,0
-0.118911,0.64143401,0.15707999,3.8484499,0,0
-0.114835,0.670403,0.15707999,3.8877201,0,0
-0.110573,0.69840598,0.15707999,3.92699,0,0
-0.10614,0.72532499,0.15707999,3.96626,0,0
-0.101553,0.751068,0.15707999,4.0055299,0,0
-0.096814103,0.775635,0.15707999,4.0447998,0,0
-0.091921903,0.799025,0.15707999,4.0840702,0,0
-0.086876899,0.82123899,0.15707999,4.1233401,0,0
-0.081697099,0.84217799,0.15707999,4.1626101,0,0
-0.0764037,0.86177403,0.15707999,4.20188,0,0
-0.070996597,0.88002902,0.15707999,4.2411499,0,0
-0.065476,0.89694101,0.15707999,4.2804198,0,0
-0.059841901,0.91251099,0.15707999,4.3196902,0,0
-0.0541148,0.92666501,0.15707999,4.3589602,0,0
-0.048317801,0.939363,0.15707999,4.3982301,0,0
-0.042450901,0.95060402,0.15707999,4.4375,0,0
-0.036513999,0.96038902,0.15707999,4.4767699,0,0
-0.030507101,0.96871698,0.15707999,4.5160398,0,0
-0.024452901,0.97554201,0.15707999,4.5553098,0,0
-0.018375101,0.98085201,0.15707999,4.5945802,0,0
-0.0122737,0.98464799,0.15707999,4.6338501,0,0
-0.0061486601,0.986929,0.15707999,4.67312,0,0
4.8582002E-14,0.98769498,0.15707999,4.7123899,0,0
0.0061486601,0.986929,0.15707999,4.7516599,0,0
0.0122737,0.98464799,0.15707999,4.7909298,0,0
0.018375101,0.98085201,0.15707999,4.8302002,0,0
0.024452901,0.97554201,0.15707999,4.8694701,0,0
0.030507101,0.96871698,0.15707999,4.90874,0,0
0.036513999,0.96038902,0.15707999,4.94801,0,0
0.042450901,0.95060402,0.15707999,4.9872799,0,0
0.048317801,0.939363,0.15707999,5.0265498,0,0
0.0541148,0.92666501,0.15707999,5.0658202,0,0
0.059841901,0.91251099,0.15707999,5.1050901,0,0
0.065476,0.89694101,0.15707999,5.1443601,0,0
0.070996597,0.88002902,0.15707999,5.18363,0,0
0.0764037,0.86177403,0.15707999,5.2228999,0,0
0.081697099,0.84217799,0.15707999,5.2621698,0,0
0.086876899,0.82123899,0.15707999,5.3014398,0,0
0.091921903,0.799025,0.15707999,5.3407102,0,0
0.096814103,0.775635,0.15707999,5.3799801,0,0
0.101553,0.751068,0.15707999,5.41925,0,0
0.10614,0.72532499,0.15707999,5.4585199,0,0
0.110573,0.69840598,0.15707999,5.4977899,0,0
0.114835,0.670403,0.15707999,5.5370598,0,0
0.118911,0.64143401,0.15707999,5.5763302,0,0
0.1228,0.61149901,0.15707999,5.6156001,0,0
0.126504,0.58059901,0.15707999,5.65487,0,0
0.13001999,0.54873401,0.15707999,5.69414,0,0
0.13333599,0.51601702,0.15707999,5.7334099,0,0
0.136438,0.48258299,0.15707999,5.7726798,0,0
0.139328,0.44843099,0.15707999,5.8119502,0,0
0.14200599,0.41356099,0.15707999,5.8512201,0,0
0.144471,0.37797499,0.15707999,5.8904901,0,0
0.14671201,0.34180099,0.15707999,5.92976,0,0
0.14872199,0.305186,0.15707999,5.9690299,0,0
0.150502,0.26812899,0.15707999,6.0082998,0,0
0.152051,0.23063,0.15707999,6.0475702,0,0
0.15336999,0.19269,0.15707999,6.0868402,0,0
0.15445,0.15445,0.15707999,6.1261101,0,0
0.15529101,0.116061,0.15707999,6.16538,0,0
0.155892,0.077523403,0.15707999,6.2046499,0,0
0.156253,0.0388363,0.15707999,6.2439198,0,0
0.15637399,-4.0855801E-13,0.15707999,6.2831898,0,0.03927
0.19509,9.7889102E-19,0.19634999,-9.9967403E-19,0,0
0.194939,-0.0385646,0.19634999,0.039269902,0,0
0.194488,-0.076981097,0.19634999,0.078539804,0,0
0.193739,-0.115249,0.19634999,0.11781,0,0
0.19269,-0.15336999,0.19634999,0.15707999,0,0
0.191342,-0.191342,0.19634999,0.19634999,0,0
0.189697,-0.229017,0.19634999,0.23561899,0,0
0.187764,-0.26625299,0.19634999,0.27488899,0,0
0.185544,-0.30305099,0.19634999,0.31415901,0,0
0.183036,-0.33941001,0.19634999,0.35342899,0,0
0.18024001,-0.37533,0.19634999,0.392699,0,0
0.177165,-0.41066799,0.19634999,0.43196899,0,0
0.173824,-0.44529301,0.19634999,0.471239,0,0
0.17021801,-0.479206,0.19634999,0.51050901,0,0
0.166348,-0.512407,0.19634999,0.549779,0,0
0.162212,-0.54489499,0.19634999,0.58904898,0,0
0.15782399,-0.57653803,0.19634999,0.62831903,0,0
0.15320399,-0.60722101,0.19634999,0.667588,0,0
0.148352,-0.63694602,0.19634999,0.70685798,0,0
0.14326701,-0.665712,0.19634999,0.74612802,0,0
0.13795,-0.69352001,0.19634999,0.78539801,0,0
0.13241801,-0.72025102,0.19634999,0.82466799,0,0
0.12669601,-0.74581403,0.19634999,0.86393797,0,0
0.120784,-0.77020901,0.19634999,0.90320802,0,0
0.11468,-0.79343498,0.19634999,0.942478,0,0
0.108386,-0.81549299,0.19634999,0.98174798,0,0
0.101924,-0.83628601,0.19634999,1.0210201,0,0
0.095320098,-0.85574502,0.19634999,1.06029,0,0
0.088574402,-0.87387198,0.19634999,1.09956,0,0
0.081687003,-0.89066601,0.19634999,1.1388299,0,0
0.074657798,-0.90612698,0.19634999,1.1781,0,0
0.067512803,-0.92018199,0.19634999,1.21737,0,0
0.060280599,-0.93279099,0.19634999,1.25664,0,0
0.0529611,-0.94395298,0.19634999,1.29591,0,0
0.045554299,-0.95367002,0.19634999,1.33518,0,0
0.038060199,-0.96193999,0.19634999,1.37445,0,0
0.030507101,-0.96871698,0.19634999,1.41372,0,0
0.0229245,-0.97399002,0.19634999,1.4529901,0,0
0.0153125,-0.977759,0.19634999,1.49226,0,0
0.0076709799,-0.98002398,0.19634999,1.53153,0,0
-2.01744E-14,-0.98078501,0.19634999,1.5707999,0,0
-0.0076709799,-0.98002398,0.19634999,1.61007,0,0
-0.0153125,-0.977759,0.19634999,1.64934,0,0
-0.0229245,-0.97399002,0.19634999,1.68861,0,0
-0.030507101,-0.96871698,0.19634999,1.72788,0,0
-0.038060199,-0.96193999,0.19634999,1.76715,0,0
-0.045554299,-0.95367002,0.19634999,1.80642,0,0
-0.0529611,-0.94395298,0.19634999,1.84569,0,0
-0.060280599,-0.93279099,0.19634999,1.8849601,0,0
-0.067512803,-0.92018199,0.19634999,1.92423,0,0
-0.074657798,-0.90612698,0.19634999,1.9635,0,0
-0.081687003,-0.89066601,0.19634999,2.0027699,0,0
-0.088574402,-0.87387198,0.19634999,2.0420401,0,0
-0.095320098,-0.85574502,0.19634999,2.08131,0,0
-0.101924,-0.83628601,0.19634999,2.12058,0,0
-0.108386,-0.81549299,0.19634999,2.1598401,0,0
-0.11468,-0.79343498,0.19634999,2.19911,0,0
-0.120784,-0.77020901,0.19634999,2.23838,0,0
-0.12669601,-0.74581403,0.19634999,2.2776501,0,0
-0.13241801,-0.72025102,0.19634999,2.31692,0,0
-0.13795,-0.69352001,0.19634999,2.35619,0,0
-0.14326701,-0.665712,0.19634999,2.3954599,0,0
-0.148352,-0.63694602,0.19634999,2.4347301,0,0
-0.15320399,-0.60722101,0.19634999,2.474,0,0
-0.15782399,-0.57653803,0.19634999,2.5132699,0,0
-0.162212,-0.54489499,0.19634999,2.5525401,0,0
-0.166348,-0.512407,0.19634999,2.59181,0,0
-0.17021801,-0.479206,0.19634999,2.6310799,0,0
-0.173824,-0.44529301,0.19634999,2.6703501,0,0
-0.177165,-0.41066799,0.19634999,2.70962,0,0
-0.18024001,-0.37533,0.19634999,2.7488899,0,0
-0.183036,-0.33941001,0.19634999,2.7881601,0,0
-0.185544,-0.30305099,0.19634999,2.82743,0,0
-0.187764,-0.26625299,0.19634999,2.8666999,0,0
-0.189697,-0.229017,0.19634999,2.9059701,0,0
-0.191342,-0.191342,0.19634999,2.94524,0,0
-0.19269,-0.15336999,0.19634999,2.9845099,0,0
-0.193739,-0.115249,0.19634999,3.0237801,0,0
-0.194488,-0.076981097,0.19634999,3.06305,0,0
-0.194939,-0.0385646,0.19634999,3.10232,0,0
-0.19509,2.0284801E-13,0.19634999,3.1415901,0,0
-0.194939,0.0385646,0.19634999,3.18086,0,0
-0.194488,0.076981097,0.19634999,3.22013,0,0
-0.193739,0.115249,0.19634999,3.2593999,0,0
-0.19269,0.15336999,0.19634999,3.2986701,0,0
-0.191342,0.191342,0.19634999,3.33794,0,0
-0.189697,0.229017,0.19634999,3.3772099,0,0
-0.187764,0.26625299,0.19634999,3.4164801,0,0
-0.185544,0.30305099,0.19634999,3.45575,0,0
-0.183036,0.33941001,0.19634999,3.4950199,0,0
-0.18024001,0.37533,0.19634999,3.5342901,0,0
-0.177165,0.41066799,0.19634999,3.57356,0,0
-0.173824,0.44529301,0.19634999,3.6128299,0,0
-0.17021801,0.479206,0.19634999,3.6521001,0,0
-0.166348,0.512407,0.19634999,3.69137,0,0
-0.162212,0.54489499,0.19634999,3.7306399,0,0
-0.15782399,0.57653803,0.19634999,3.7699101,0,0
-0.15320399,0.60722101,0.19634999,3.80918,0,0
-0.148352,0.63694602,0.19634999,3.8484499,0,0
-0.14326701,0.665712,0.19634999,3.8877201,0,0
-0.13795,0.69352001,0.19634999,3.92699,0,0
-0.13241801,0.72025102,0.19634999,3.96626,0,0
-0.12669601,0.74581403,0.19634999,4.0055299,0,0
-0.120784,0.77020901,0.19634999,4.0447998,0,0
-0.11468,0.79343498,0.19634999,4.0840702,0,0
-0.108386,0.81549299,0.19634999,4.1233401,0,0
-0.101924,0.83628601,0.19634999,4.1626101,0,0
-0.095320098,0.85574502,0.19634999,4.20188,0,0
-0.088574402,0.87387198,0.19634999,4.2411499,0,0
-0.081687003,0.89066601,0.19634999,4.2804198,0,0
-0.074657798,0.90612698,0.19634999,4.3196902,0,0
-0.067512803,0.92018199,0.19634999,4.3589602,0,0
-0.060280599,0.93279099,0.19634999,4.3982301,0,0
-0.0529611,0.94395298,0.19634999,4.4375,0,0
-0.045554299,0.95367002,0.19634999,4.4767699,0,0
-0.038060199,0.96193999,0.19634999,4.5160398,0,0
-0.030507101,0.96871698,0.19634999,4.5553098,0,0
-0.0229245,0.97399002,0.19634999,4.5945802,0,0
-0.0153125,0.977759,0.19634999,4.6338501,0,0
-0.0076709799,0.98002398,0.19634999,4.67312,0,0
6.0610201E-14,0.98078501,0.19634999,4.7123899,0,0
0.0076709799,0.98002398,0.19634999,4.7516599,0,0
0.0153125,0.977759,0.19634999,4.7909298,0,0
0.0229245,0.97399002,0.19634999,4.8302002,0,0
0.030507101,0.96871698,0.19634999,4.8694701,0,0
0.038060199,0.96193999,0.19634999,4.90874,0,0
0.045554299,0.95367002,0.19634999,4.94801,0,0
0.0529611,0.94395298,0.19634999,4.9872799,0,0
0.060280599,0.93279099,0.19634999,5.0265498,0,0
0.067512803,0.92018199,0.19634999,5.0658202,0,0
